Asset Tag,Serial Number,Model Name,Asset Type
ITSG014856-MAC,LHQJXCD62C,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014855-MAC,G0X2TQNWV5,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014854-MAC,M5XH4PYMPW,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014853-MAC,LQ41RW60XC,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014852-MAC,D0WJD9YN0Q,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014851-MAC,MHP2DD29F6,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014850-MAC,LH2L6C3XT6,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014849-MAC,LT96X9MP7V,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014848-MAC,F9K4PYMCWP,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014847-MAC,LP7JV2VJWV,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014846-MAC,MV907RQ39L,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG014845-MAC,LWR9Y3FHY3,MacBook Pro 16inch M4Pro 24GB 512GB,Laptop
ITSG996017-L,J6X9KD4,DellProMax Premium 16inch Ultra7 64GB 4TB,Laptop
MT-001317,6G9C572,U2417H,Monitor
MT-001299,FM79572,U2417H,Monitor
MT-001291,HF9C572,U2417H,Monitor
MT-001173,9P79572,U2417H,Monitor
MT-001315,JR8C572,U2417H,Monitor
MT-001039,9YTNBC2,U2417H,Monitor
MT-001036,BVMMBC2,U2417H,Monitor
MT-001321,8SLBQB2,U2717D,Monitor
MT-000186,JY2B572,U2717D,Monitor
MT-000224,5FGHLM2,U2717D,Monitor
MT-000240,DHGHLM2,U2717D,Monitor
MT-001188,2KDS9D2,U2717D,Monitor
MT-000465,FW2Z372,U2717D,Monitor
MT-001035,H2JS9D2,U2717D,Monitor
MT-002364,HW2Z372,U2717D,Monitor
MT-003220,775V892,U2717D,Monitor
MT-003217,2WV9572,U2717D,Monitor
MT-001032,CGSX9D2,U2717D,Monitor
MT-001031,82JS9D2,U2717D,Monitor
MT-001027,3YYX9D2,U2717D,Monitor
MT-001300,697S272,U2717D,Monitor
MT-001135,9GSX9D2,U2717D,Monitor
MT-001043,J5ZB6NZ,U2717D,Monitor
MT-001042,DGLHM62,U2717D,Monitor
MT-001033,1H5X9D2,U2717D,Monitor
MT-000175,3PM17N2,U2717D,Monitor
MT-002047,9V2Z372,U2717D,Monitor
MT-000145,DBN17N2,U2717D,Monitor
MT-000165,6JGHLM2,U2717D,Monitor
MT-002009,559Q6N2,U2717D,Monitor
MT-000815,BCSXNS2,U2719DC,Monitor
MT-000976,FCSXNS2,U2719DC,Monitor
MT-000808,DDSXNS2,U2719DC,Monitor
MT-002096,990BKS2,U2719DC,Monitor
MT-004245,5Q545R2,U2719DC,Monitor
MT-004045,GGLNQS2,U2719DC,Monitor
MT-004022,FLHVQS2,U2719DC,Monitor
MT-001187,ZZMGH4ZH400437N,P2417H,Monitor
MT-000730,2PJ4Z02,U2715H,Monitor
MT-000836,D69Q6N2,U2717D,Monitor
MT-002448,54ZQ472,U2717D,Monitor
MT-003299,BBKHXN3,U2722DE,Monitor
MT-002249,4GJ4Z02,U2715H,Monitor
MT-001391,21PQ272,P2016,Monitor
MT-000725,CNJ4Z02,U2715H,Monitor
MT-000631,CGGHLM2,P2417H,Monitor
MT-004360,1HV7T83,U2722DE,Monitor
MT-003300,JBKHXN3,U2722DE,Monitor
MT-004284,HDGHLM2,U2717D,Monitor
MT-001344,6FD87C2,U2417H,Monitor
MT-000613,GYKXY02,U2715H,Monitor
MT-000643,46R4892,U2717D,Monitor
MT-003402,8R0L6K3,P2721Q,Monitor
MT-004361,2JV7T83,U2722DE,Monitor
MT-003301,DBKHXN3,U2722DE,Monitor
ITSG997004-M,31XMJD2,P2715Q,Monitor
MT-001319,9G9C572,U2417H,Monitor
MT-000605,2PNTY02,U2715H,Monitor
MT-000920,JW7J4N2,U2717D,Monitor
MT-003404,B6XSZF3,P2721Q,Monitor
MT-004362,4VV7T83,U2722DE,Monitor
MT-003302,79KHXN3,U2722DE,Monitor
MT-001484,CSHVQS2,U2719DC,Monitor
MT-000542,DMJ4Z02,U2715H,Monitor
MT-000903,CRXQ372,U2717D,Monitor
MT-004363,1WV7T83,U2722DE,Monitor
MT-003303,BFKHXN3,U2722DE,Monitor
MT-004303,185V892,U2717D,Monitor
MT-000543,32HTY02,U2715H,Monitor
MT-002205,6S15LL2,P2417H,Monitor
MT-004364,3JV7T83,U2722DE,Monitor
MT-003304,6DKHXN3,U2722DE,Monitor
MT-004304,JG81TS2,U2719DC,Monitor
MT-002037,6G0XY02,U2715H,Monitor
MT-002453,CY40MH3,P2721Q,Monitor
MT-004365,3WV7T83,U2722DE,Monitor
MT-003305,FFKHXN3,U2722DE,Monitor
MT-004258,679Q6N2,U2717D,Monitor
MT-001272,BXL97C2,U2417H,Monitor
MT-002035,BL99Z02,U2715H,Monitor
MT-001325,1XDS272,P2418HT,Monitor
MT-004366,BNV7T83,U2722DE,Monitor
MT-003306,1GKHXN3,U2722DE,Monitor
MT-004310,DJ7CQ83,U2722DE,Monitor
MT-001271,HTL97C2,U2417H,Monitor
MT-003161,9SY1Z02,U2715H,Monitor
MT-000646,222WY02,P2715Q,Monitor
MT-004367,GHV7T83,U2722DE,Monitor
MT-003307,HDKHXN3,U2722DE,Monitor
MT-004311,BJ7CQ83,U2722DE,Monitor
MT-001227,5H9C572,U2417H,Monitor
MT-003159,512WY02,U2715H,Monitor
MT-001097,D28N9D2,U2414H,Monitor
MT-004368,DNV7T83,U2722DE,Monitor
MT-003308,4GKHXN3,U2722DE,Monitor
MT-004312,4L7CQ83,U2722DE,Monitor
MT-001179,1H9C572,U2417H,Monitor
MT-003152,2BNTY02,U2715H,Monitor
MT-001055,C28N9D2,U2414H,Monitor
MT-004369,9SV7T83,U2722DE,Monitor
MT-003309,D8KHXN3,U2722DE,Monitor
MT-004313,DK7CQ83,U2722DE,Monitor
MT-003124,24Z1Z02,U2715H,Monitor
MT-002322,GJDS9D2,U2414H,Monitor
MT-004370,2PV7T83,U2722DE,Monitor
MT-003310,98KHXN3,U2722DE,Monitor
MT-004314,CK7CQ83,U2722DE,Monitor
MT-001159,7TMMBC2,U2417H,Monitor
MT-003108,3ZKXY02,U2715H,Monitor
MT-003102,1YTNBC2,U2417H,Monitor
MT-004371,BGV7T83,U2722DE,Monitor
MT-003311,5GKHXN3,U2722DE,Monitor
MT-004315,8M7CQ83,U2722DE,Monitor
MT-001148,4V9C572,U2417H,Monitor
MT-003076,25HTY02,U2715H,Monitor
MT-001180,HTMMBC2,U2417H,Monitor
MT-004372,4JV7T83,U2722DE,Monitor
MT-003312,58KHXN3,U2722DE,Monitor
MT-004316,6K7CQ83,U2722DE,Monitor
MT-001263,2V9C572,U2417H,Monitor
MT-003064,FBHTY02,U2715H,Monitor
MT-001349,1TL97C2,U2417H,Monitor
MT-004373,CJV7T83,U2722DE,Monitor
MT-004317,GN7CQ83,U2722DE,Monitor
MT-000252,8TMMBC2,U2417H,Monitor
MT-003061,FG0XY02,U2715H,Monitor
MT-001037,1W9C572,U2417H,Monitor
MT-004374,JHV7T83,U2722DE,Monitor
MT-003314,8DKHXN3,U2722DE,Monitor
MT-004318,JJ7CQ83,U2722DE,Monitor
MT-001125,GT9C572,U2417H,Monitor
MT-003050,J8HTY02,U2715H,Monitor
MT-002376,1TMMBC2,U2417H,Monitor
MT-004375,8WV7T83,U2722DE,Monitor
MT-003315,JFKHXN3,U2722DE,Monitor
MT-001127,CG9C572,U2417H,Monitor
MT-003052,HPJ4Z02,U2715H,Monitor
MT-002050,JT9C572,U2417H,Monitor
MT-004376,JTV7T83,U2722DE,Monitor
MT-003316,F8KHXN3,U2722DE,Monitor
MT-004320,HJ7CQ83,U2722DE,Monitor
MT-001005,5YTNBC2,U2417H,Monitor
MT-003051,HKJ4Z02,U2715H,Monitor
MT-002058,BXTNBC2,U2417H,Monitor
MT-004377,9TV7T83,U2722DE,Monitor
MT-003317,H7KHXN3,U2722DE,Monitor
MT-004321,1K7CQ83,U2722DE,Monitor
MT-001116,6TMMBC2,U2417H,Monitor
MT-003048,4J0XY02,U2715H,Monitor
MT-002052,3W9C572,U2417H,Monitor
MT-004378,6WV7T83,U2722DE,Monitor
MT-003318,FKKHXN3,U2722DE,Monitor
MT-004322,DL7CQ83,U2722DE,Monitor
MT-001155,HXL97C2,U2417H,Monitor
MT-003040,5G0XY02,U2715H,Monitor
MT-002001,9TMMBC2,U2417H,Monitor
MT-004379,5JV7T83,U2722DE,Monitor
MT-003319,FJKHXN3,U2722DE,Monitor
MT-001170,FV9C572,U2417H,Monitor
MT-003035,GF0XY02,U2715H,Monitor
MT-001418,FG9C572,U2417H,Monitor
MT-003267,CT91MH3,P2721Q,Monitor
MT-003320,DKKHXN3,U2722DE,Monitor
MT-004324,6N7CQ83,U2722DE,Monitor
MT-001176,2TNNBC2,U2417H,Monitor
MT-003034,11Z1Z02,U2715H,Monitor
MT-001410,7DD87C2,U2417H,Monitor
MT-003268,CJ21MH3,P2721Q,Monitor
MT-003321,CKKHXN3,U2722DE,Monitor
MT-001141,6LG87C2,U2417H,Monitor
MT-003014,2BHTY02,U2715H,Monitor
MT-001324,DTMMBC2,U2417H,Monitor
MT-001958,G4X5MJ3,P2721Q,Monitor
MT-003322,4HKHXN3,U2722DE,Monitor
MT-004326,2L7CQ83,U2722DE,Monitor
MT-001175,1DD87C2,U2417H,Monitor
MT-003012,69NTY02,U2715H,Monitor
MT-001307,CV9C572,U2417H,Monitor
MT-002455,14GQLH3,P2721Q,Monitor
MT-003323,HJKHXN3,U2722DE,Monitor
MT-004327,CM7CQ83,U2722DE,Monitor
MT-001102,CBD87C2,U2417H,Monitor
MT-003003,BRY1Z02,U2715H,Monitor
MT-001306,BF09572,U2417H,Monitor
MT-002456,11MMLH3,P2721Q,Monitor
MT-003324,4JKHXN3,U2722DE,Monitor
MT-004328,3K7CQ83,U2722DE,Monitor
MT-001098,HV9C572,U2417H,Monitor
MT-002368,HBHTY02,U2715H,Monitor
MT-001305,5VMMBC2,U2417H,Monitor
MT-002457,14CQLH3,P2721Q,Monitor
MT-003325,6JKHXN3,U2722DE,Monitor
MT-004329,CJ7CQ83,U2722DE,Monitor
MT-001077,9L79572,U2417H,Monitor
MT-002361,3C2WY02,U2715H,Monitor
MT-001303,HG09572,U2417H,Monitor
MT-002458,11JNLH3,P2721Q,Monitor
MT-003326,1KKHXN3,U2722DE,Monitor
MT-004330,3M7CQ83,U2722DE,Monitor
MT-001068,9DD87C2,U2417H,Monitor
MT-002367,2XY1Z02,U2715H,Monitor
MT-001238,7V9C572,U2417H,Monitor
MT-002459,CXYYLH3,P2721Q,Monitor
MT-003327,38KHXN3,U2722DE,Monitor
MT-004331,FK7CQ83,U2722DE,Monitor
MT-001071,B7DB572,U2417H,Monitor
MT-002346,7WV3Z02,U2715H,Monitor
MT-001157,6VMMBC2,U2417H,Monitor
MT-002460,CRSZLH3,P2721Q,Monitor
MT-003328,2DKHXN3,U2722DE,Monitor
MT-004332,FJ7CQ83,U2722DE,Monitor
MT-001070,5W9C572,U2417H,Monitor
MT-002222,JF0XY02,U2715H,Monitor
MT-001147,GLG87C2,U2417H,Monitor
MT-002461,11FQLH3,P2721Q,Monitor
MT-003329,5LKHXN3,U2722DE,Monitor
MT-001060,7G9C572,U2417H,Monitor
MT-002195,1Y1WY02,U2715H,Monitor
MT-003149,6F9C572,U2417H,Monitor
MT-002468,7H1NLM2,U2718Q,Monitor
MT-002462,148QLH3,P2721Q,Monitor
MT-003330,28KHXN3,U2722DE,Monitor
MT-004334,FM7CQ83,U2722DE,Monitor
MT-001012,FTMMBC2,U2417H,Monitor
MT-002161,F0NTY02,U2715H,Monitor
MT-003101,7W9C572,U2417H,Monitor
MT-004260,9VX4892,U2717D,Monitor
MT-002463,D171MH3,P2721Q,Monitor
MT-004335,1L7CQ83,U2722DE,Monitor
MT-001421,2MG87C2,U2417H,Monitor
MT-002150,152WY02,U2715H,Monitor
MT-002324,1VMMBC2,U2417H,Monitor
MT-002277,BNC1372,P2715Q,Monitor
MT-002466,CVM0MH3,P2721Q,Monitor
MT-003332,9DKHXN3,U2722DE,Monitor
MT-001404,GNG87C2,U2417H,Monitor
MT-002125,H32WY02,U2715H,Monitor
MT-002314,GTMMBC2,U2417H,Monitor
MT-004380,GXDL6N2,U2717D,Monitor
MT-002464,11HPLH3,P2721Q,Monitor
MT-003333,FHKHXN3,U2722DE,Monitor
MT-004337,GM7CQ83,U2722DE,Monitor
MT-001401,2TMMBC2,U2417H,Monitor
MT-002120,J82WY02,U2715H,Monitor
MT-002149,FF9C572,U2417H,Monitor
MT-002467,14JPLH3,P2721Q,Monitor
MT-003334,68KHXN3,U2722DE,Monitor
MT-004338,HL7CQ83,U2722DE,Monitor
MT-001362,JTMMBC2,U2417H,Monitor
MT-002119,29NTY02,U2715H,Monitor
MT-002127,4TMMBC2,U2417H,Monitor
MT-001494,G424MJ3,P2721Q,Monitor
MT-003335,C7KHXN3,U2722DE,Monitor
MT-004339,FL7CQ83,U2722DE,Monitor
MT-001346,DSMMBC2,U2417H,Monitor
MT-002117,H52WY02,U2715H,Monitor
MT-002129,3TMMBC2,U2417H,Monitor
ITSG010823-M,J0SLHF3,P2721Q,Monitor
MT-001495,G3W4MJ3,P2721Q,Monitor
MT-003336,7KKHXN3,U2722DE,Monitor
MT-004340,7L7CQ83,U2722DE,Monitor
MT-001332,GM79572,U2417H,Monitor
MT-002079,CBHTY02,U2715H,Monitor
MT-003231,JG9C572,U2417H,Monitor
MT-001496,G154MJ3,P2721Q,Monitor
MT-003337,J7KHXN3,U2722DE,Monitor
MT-004341,9J7CQ83,U2722DE,Monitor
MT-001328,1R8C572,U2417H,Monitor
MT-003244,D4HTY02,U2715H,Monitor
MT-003226,2G9C572,U2417H,Monitor
ITSG010825-M,D6P0MH3-RMA-176422963,P2721Q,Monitor
MT-001497,G3Q3MJ3,P2721Q,Monitor
MT-003338,G7KHXN3,U2722DE,Monitor
MT-004342,1M7CQ83,U2722DE,Monitor
MT-001326,4F9C572,U2417H,Monitor
MT-003225,9BHTY02,U2715H,Monitor
MT-003053,C9K69C2,U2717D,Monitor
MT-003339,6BKHXN3,U2722DE,Monitor
MT-004343,JK7CQ83,U2722DE,Monitor
MT-003224,D2SYY02,U2715H,Monitor
MT-002350,H12WY02,U2715H,Monitor
ITSG997001-M,5X6ZS62,P2715Q,Monitor
MT-001499,FZ76MJ3,P2721Q,Monitor
MT-003340,C8KHXN3,U2722DE,Monitor
MT-004344,1N7CQ83,U2722DE,Monitor
MT-001302,HT9C572,U2417H,Monitor
MT-003214,J9HTY02,U2715H,Monitor
MT-002353,GX1WY02,U2715H,Monitor
ITSG997002-M,118P072,P2715Q,Monitor
MT-001500,G3Z4MJ3,P2721Q,Monitor
MT-003341,DCKHXN3,U2722DE,Monitor
MT-004345,9L7CQ83,U2722DE,Monitor
MT-001293,3P79572,U2417H,Monitor
MT-003212,7J0XY02,U2715H,Monitor
MT-000090,C42WY02,U2715H,Monitor
ITSG997003-M,2HPCGD2,P2715Q,Monitor
MT-001501,G414MJ3,P2721Q,Monitor
MT-003342,F7KHXN3,U2722DE,Monitor
MT-004346,GJ7CQ83,U2722DE,Monitor
MT-001289,FG09572,U2417H,Monitor
MT-003216,GNNTY02,U2715H,Monitor
MT-000100,DY9ZY02,U2715H,Monitor
ITSG997005-M,FBGS892,U2717D,Monitor
MT-001502,G3Z5MJ3,P2721Q,Monitor
MT-003343,B7KHXN3,U2722DE,Monitor
MT-004347,6L7CQ83,U2722DE,Monitor
MT-001274,DLG87C2,U2417H,Monitor
MT-003189,5HJ4Z02,U2715H,Monitor
MT-000235,5ZGTY02,U2715H,Monitor
ITSG997006-M,J8Y9GD2,P2715Q,Monitor
MT-001503,G406MJ3,P2721Q,Monitor
MT-003344,C9KHXN3,U2722DE,Monitor
MT-004348,HM7CQ83,U2722DE,Monitor
MT-001249,2NG87C2,U2417H,Monitor
MT-001276,CYDL6N2,U2717D,Monitor
MT-000082,4Z1WY02,U2715H,Monitor
ITSG997007-M,CY3YDJ2,P2715Q,Monitor
MT-001504,G404MJ3,P2721Q,Monitor
MT-003345,2BKHXN3,U2722DE,Monitor
MT-004349,BL7CQ83,U2722DE,Monitor
MT-001254,DVMMBC2,U2417H,Monitor
MT-002135,7KGHLM2,U2717D,Monitor
MT-000221,CZ1WY02,U2715H,Monitor
ITSG011349-M,B8HRZF3,P2721Q,Monitor
MT-001505,G4Z4MJ3,P2721Q,Monitor
MT-003346,8CKHXN3,U2722DE,Monitor
MT-004350,7K7CQ83,U2722DE,Monitor
MT-001247,GSMMBC2,U2417H,Monitor
MT-004060,408J4N2,U2717D,Monitor
MT-000511,5QJ4Z02,U2715H,Monitor
ITSG011350-M,G145MJ3-RMA-176423676,P2721Q,Monitor
MT-003347,JCKHXN3,U2722DE,Monitor
MT-004351,7M7CQ83,U2722DE,Monitor
MT-001245,1G9C572,U2417H,Monitor
MT-003106,B75V892,U2717D,Monitor
MT-000188,H22WY02,U2715H,Monitor
MT-001507,FZT4MJ3,P2721Q,Monitor
MT-003348,3BKHXN3,U2722DE,Monitor
MT-004352,JL7CQ83,U2722DE,Monitor
MT-001226,3DD87C2,U2417H,Monitor
MT-000883,3KK69C2,U2717D,Monitor
MT-000117,1BNTY02,U2715H,Monitor
ITSG011352-M,8DVWG93,P2721Q,Monitor
MT-001508,G365MJ3,P2721Q,Monitor
MT-003349,2CKHXN3,U2722DE,Monitor
MT-004353,4K7CQ83,U2722DE,Monitor
MT-001224,BF9C572,U2417H,Monitor
MT-000885,1WYS892,U2717D,Monitor
MT-000121,39NTY02,U2715H,Monitor
ITSG011353-M,2ZVKX83-RMA-177724492,U2722DE,Monitor
MT-001509,G4F4MJ3,P2721Q,Monitor
MT-003350,4CKHXN3,U2722DE,Monitor
MT-004354,4M7CQ83,U2722DE,Monitor
MT-001216,FBD87C2,U2417H,Monitor
MT-000916,J65V892,U2717D,Monitor
MT-000107,1GHTY02,U2715H,Monitor
ITSG011354-M,8YZK6K3-RMA-178367032,P2721Q,Monitor
MT-001510,G6X4MJ3,P2721Q,Monitor
MT-003351,6CKHXN3,U2722DE,Monitor
MT-004355,6M7CQ83,U2722DE,Monitor
MT-001212,FYTNBC2,U2417H,Monitor
MT-000645,8DGHLM2,U2717D,Monitor
MT-000108,C0NTY02,U2715H,Monitor
ITSG011355-M,J1XMHF3-RMA-178459729,P2721Q,Monitor
MT-003352,9CKHXN3,U2722DE,Monitor
MT-004356,CL7CQ83,U2722DE,Monitor
MT-001182,FCD87C2,U2417H,Monitor
MT-000567,55K69C2,U2717D,Monitor
MT-000413,D6HTY02,U2715H,Monitor
ITSG011348-M,3W2Z6P3,U2723QE,Monitor
MT-001512,G4Y4MJ3,P2721Q,Monitor
MT-003353,1DKHXN3,U2722DE,Monitor
MT-004357,D31WP83,U2722DE,Monitor
MT-001166,2F9C572,U2417H,Monitor
MT-000166,BYM17N2,U2717D,Monitor
MT-000378,DDSYY02,U2715H,Monitor
ITSG011347-M,5Q2Z6P3,U2723QE,Monitor
MT-001513,G0G4MJ3,P2721Q,Monitor
MT-003354,BCKHXN3,U2722DE,Monitor
MT-004358,5K7CQ83,U2722DE,Monitor
MT-001152,6XMC7C2,U2417H,Monitor
MT-000164,51N17N2,U2717D,Monitor
MT-000350,5C2WY02,U2715H,Monitor
ITSG011346-M,BQ2Z6P3,U2723QE,Monitor
MT-001514,G6X3MJ3,P2721Q,Monitor
MT-003355,FCKHXN3,U2722DE,Monitor
MT-004359,4N7CQ83,U2722DE,Monitor
MT-001142,3G9C572,U2417H,Monitor
MT-000517,H69Q6N2,U2717D,Monitor
MT-000351,G8HTY02,U2715H,Monitor
ITSG011345-M,3Q2Z6P3,U2723QE,Monitor
MT-001515,G0F4MJ3,P2721Q,Monitor
MT-003356,5DKHXN3,U2722DE,Monitor
MT-002447,839Q6N2,U2717D,Monitor
MT-001138,JD9C572,U2417H,Monitor
MT-002379,6BZRBD2,U2717D,Monitor
MT-000390,89HTY02,U2715H,Monitor
MT-001062,CYTNBC2,U2417H,Monitor
MT-002381,5VFD9C2,U2717D,Monitor
MT-000397,2G0XY02,U2715H,Monitor
MT-001058,CTMMBC2,U2417H,Monitor
MT-002256,D6K69C2,U2717D,Monitor
MT-000344,27HTY02,U2715H,Monitor
MT-001063,HG9C572,U2417H,Monitor
MT-002341,36R4892,U2717D,Monitor
MT-000382,6MHRY02,U2715H,Monitor
MT-002388,G6K69C2,U2717D,Monitor
MT-000367,B8HTY02,U2715H,Monitor
MT-000083,958J4N2,U2717D,Monitor
MT-000308,9HJ4Z02,U2715H,Monitor
MT-001412,HMJ4Z02,U2715H,Monitor
MT-000080,799Q6N2,U2717D,Monitor
MT-000287,F82WY02,U2715H,Monitor
MT-000507,B65V892,U2717D,Monitor
MT-000086,938J4N2,U2717D,Monitor
MT-000851,JSMTY02,U2715H,Monitor
MT-001001,2GSX9D2,U2717D,Monitor
MT-000101,1CYT892,U2717D,Monitor
MT-000726,18NTY02,U2715H,Monitor
MT-001411,GT1P9D2,U2717D,Monitor
MT-000138,6Y49QB2,U2717D,Monitor
MT-000402,1QJ4Z02,U2715H,Monitor
MT-001330,HB1P9D2,U2717D,Monitor
MT-000153,C9GS892,U2717D,Monitor
MT-000540,4G0XY02,U2715H,Monitor
MT-000167,3FVMKM2,U2717D,Monitor
MT-000913,2TMTY02,U2715H,Monitor
MT-001295,2V1P9D2,U2717D,Monitor
MT-000514,49HTY02,U2715H,Monitor
MT-001279,52TDBD2,U2717D,Monitor
MT-000763,80HTY02,U2715H,Monitor
MT-001278,G2TDBD2,U2717D,Monitor
MT-000222,GX7J4N2,U2717D,Monitor
MT-000555,8ZMTY02,U2715H,Monitor
MT-001273,FGSX9D2,U2717D,Monitor
MT-000219,1V9B572,U2717D,Monitor
MT-000869,1ZKXY02,U2715H,Monitor
MT-001259,73JS9D2,U2717D,Monitor
MT-000770,FKJ4Z02,U2715H,Monitor
MT-001240,DSLCLM2,U2717D,Monitor
MT-000245,F7P0LM2,U2717D,Monitor
MT-000834,6GJ4Z02,U2715H,Monitor
MT-001234,F28J4N2,U2717D,Monitor
MT-000298,6LB75N2,U2717D,Monitor
MT-000549,D1BZY02,U2715H,Monitor
MT-001223,13TDBD2,U2717D,Monitor
MT-000335,1PN17N2,U2717D,Monitor
MT-000861,CY1WY02,U2715H,Monitor
MT-001197,F49Q6N2,U2717D,Monitor
MT-000359,5MNSBD2,U2717D,Monitor
MT-000859,H8HTY02,U2715H,Monitor
MT-000360,2FGHLM2,U2717D,Monitor
MT-000830,JYKXY02,U2715H,Monitor
MT-001174,3TLBQB2,U2717D,Monitor
MT-000432,965V892,U2717D,Monitor
MT-000893,JB2WY02,U2715H,Monitor
MT-001110,CXYX9D2,U2717D,Monitor
MT-000466,GVX4892,U2717D,Monitor
MT-000709,G4HTY02,U2715H,Monitor
MT-001093,JZ49QB2,U2717D,Monitor
MT-000244,HTMTY02,U2715H,Monitor
MT-001067,FKTDBD2,U2717D,Monitor
MT-000479,JNN17N2,U2717D,Monitor
MT-002020,GBJ4Z02,U2715H,Monitor
MT-001059,4059QB2,U2717D,Monitor
MT-000477,FXL4572,U2717D,Monitor
MT-000791,6Z1WY02,U2715H,Monitor
MT-001041,CYYX9D2,U2717D,Monitor
MT-000495,J99Q6N2,U2717D,Monitor
MT-003022,CNKXY02,U2715H,Monitor
MT-000919,6WX4892,U2717D,Monitor
MT-000557,3QJ4Z02,U2715H,Monitor
MT-001016,8G9RBC2,U2717D,Monitor
MT-000890,34ZB6N2,U2717D,Monitor
MT-000353,FYKXY02,U2715H,Monitor
MT-001137,36HS9D2,U2717D,Monitor
MT-000794,C9YT892,U2717D,Monitor
MT-002317,F42WY02,U2715H,Monitor
MT-003165,1FK4572,U2717D,Monitor
MT-000734,4PM17N2,U2717D,Monitor
MT-000096,8CJ4Z02,U2715H,Monitor
MT-001048,1Z7J4N2,U2717D,Monitor
MT-000702,F58J4N2,U2717D,Monitor
MT-000122,23SYY02,U2715H,Monitor
MT-001194,31MCLM2,U2717D,Monitor
MT-000633,GNN17N2,U2717D,Monitor
MT-000168,3G0XY02,U2715H,Monitor
MT-001275,7Y7J4N2,U2717D,Monitor
MT-000612,69MCMS2,U2717D,Monitor
MT-000184,9LKXY02,U2715H,Monitor
MT-001304,GVDL6N2,U2717D,Monitor
MT-000576,GQNSBD2,U2717D,Monitor
MT-000230,2ZKXY02,U2715H,Monitor
MT-001288,B2TDBD2,U2717D,Monitor
MT-000522,J08J4N2,U2717D,Monitor
MT-000256,DBJ4Z02,U2715H,Monitor
MT-001284,J2TDBD2,U2717D,Monitor
MT-000520,8BYT892,U2717D,Monitor
MT-000266,8YY1Z02,U2715H,Monitor
MT-001370,HKTDBD2,U2717D,Monitor
MT-000525,6BYT892,U2717D,Monitor
MT-000265,762WY02,U2715H,Monitor
MT-001377,H1TDBD2,U2717D,Monitor
MT-001429,518J4N2,U2717D,Monitor
MT-000333,G9HTY02,U2715H,Monitor
MT-001364,29K4572,U2717D,Monitor
MT-001420,7W7J4N2,U2717D,Monitor
MT-000355,JZY1Z02,U2715H,Monitor
MT-001265,4159QB2,U2717D,Monitor
MT-001339,FDJS9D2,U2717D,Monitor
MT-000364,F1BZY02,U2715H,Monitor
MT-001387,CXLCLM2,U2717D,Monitor
MT-001267,B3ZB6N2,U2717D,Monitor
MT-000398,HYKXY02,U2715H,Monitor
MT-001345,JY49QB2,U2717D,Monitor
MT-001256,B2JS9D2,U2717D,Monitor
MT-000411,69HTY02,U2715H,Monitor
MT-001342,H2TDBD2,U2717D,Monitor
MT-001229,DKDS9D2,U2414H,Monitor
MT-000429,14Z1Z02,U2715H,Monitor
MT-001338,5XYX9D2,U2717D,Monitor
MT-001235,H2ZB6N2,U2717D,Monitor
MT-000456,7CJ4Z02,U2715H,Monitor
MT-001185,CGZJ472,U2717D,Monitor
MT-001225,44ZB6N2,U2717D,Monitor
MT-000471,29HTY02,U2715H,Monitor
MT-001186,808J4N2,U2717D,Monitor
MT-001177,8PTFQB2,U2717D,Monitor
MT-000481,5BNTY02,U2715H,Monitor
MT-001184,118J4N2,U2717D,Monitor
MT-001144,767SBD2,U2717D,Monitor
MT-000918,CXV3Z02,U2715H,Monitor
MT-001204,139Q6N2,U2717D,Monitor
MT-001136,3GSX9D2,U2414H,Monitor
MT-000852,FTMTY02,U2715H,Monitor
MT-001198,DKTDBD2,U2717D,Monitor
MT-001140,GLJX9D2,U2414H,Monitor
MT-000853,2S7XY02,U2715H,Monitor
MT-001203,82MCLM2,U2717D,Monitor
MT-001111,CLJX9D2,U2717D,Monitor
MT-000841,D0NTY02,U2715H,Monitor
MT-001149,BKTDBD2,U2717D,Monitor
MT-001099,9Z49QB2,P2417H,Monitor
MT-000769,13SYY02,U2715H,Monitor
MT-001164,1VDL6N2,U2717D,Monitor
MT-001074,5YDL6N2,U2717D,Monitor
MT-000767,HF0XY02,U2715H,Monitor
MT-001145,8Z49QB2,U2717D,Monitor
MT-001065,567J4N2,U2717D,Monitor
ITSG011344-M,FN2Z6P3,U2723QE,Monitor
MT-001128,G2JS9D2,U2717D,Monitor
MT-000227,5Z7J4N2,U2717D,Monitor
ITSG011343-M,4C1Z6P3,U2723QE,Monitor
MT-001008,HYDL6N2,U2717D,Monitor
MT-000226,5JGHLM2,U2717D,Monitor
ITSG011342-M,H21Z6P3,U2723QE,Monitor
